temperature,rainfall,humidity,yeild_apples
24.00,56.00,44.00,2140.00
58.00,50.00,95.00,3443.00
70.00,66.00,73.00,3549.00
86.00,76.00,62.00,3798.00
20.00,46.00,45.00,1913.00
44.00,24.00,70.00,2326.00
20.00,90.00,93.00,3521.00
73.00,35.00,87.00,3277.00
23.00,49.00,39.00,1913.00
49.00,41.00,81.00,2899.00
53.00,63.00,79.00,3325.00
89.00,80.00,20.00,3204.00
70.00,44.00,52.00,2796.00
37.00,66.00,71.00,2987.00
35.00,37.00,22.00,1600.00
64.00,34.00,61.00,2673.00
73.00,64.00,47.00,3119.00
31.00,67.00,82.00,3096.00
40.00,49.00,31.00,2049.00
62.00,52.00,95.00,3543.00
35.00,24.00,31.00,1519.00
32.00,95.00,49.00,3055.00
33.00,83.00,70.00,3212.00
73.00,73.00,69.00,3655.00
72.00,65.00,25.00,2747.00
24.00,28.00,73.00,2129.00
54.00,21.00,52.00,2126.00
98.00,38.00,42.00,2966.00
44.00,79.00,78.00,3452.00
72.00,59.00,75.00,3489.00
93.00,58.00,48.00,3348.00
53.00,67.00,48.00,2870.00
74.00,43.00,55.00,2893.00
96.00,36.00,73.00,3425.00
87.00,64.00,48.00,3360.00
27.00,100.00,43.00,2963.00
61.00,71.00,80.00,3614.00
57.00,94.00,76.00,3896.00
76.00,30.00,62.00,2810.00
24.00,37.00,56.00,2002.00
86.00,33.00,100.00,3670.00
77.00,38.00,25.00,2341.00
76.00,59.00,32.00,2822.00
87.00,42.00,41.00,2845.00
28.00,84.00,67.00,3099.00
79.00,54.00,46.00,3018.00
40.00,35.00,53.00,2171.00
85.00,100.00,36.00,3772.00
83.00,55.00,26.00,2760.00
22.00,81.00,23.00,2201.00
57.00,38.00,85.00,3041.00
88.00,43.00,36.00,2794.00
55.00,80.00,25.00,2745.00
66.00,53.00,94.00,3608.00
57.00,58.00,53.00,2857.00
94.00,59.00,32.00,3110.00
74.00,97.00,55.00,3865.00
31.00,55.00,52.00,2370.00
56.00,66.00,28.00,2560.00
80.00,41.00,52.00,2902.00
60.00,54.00,74.00,3190.00
68.00,47.00,68.00,3090.00
75.00,34.00,46.00,2594.00
77.00,81.00,66.00,3812.00
26.00,21.00,98.00,2460.00
72.00,41.00,79.00,3233.00
69.00,30.00,39.00,2307.00
48.00,93.00,39.00,3105.00
43.00,88.00,30.00,2782.00
35.00,93.00,91.00,3781.00
24.00,27.00,85.00,2315.00
65.00,94.00,40.00,3412.00
62.00,89.00,38.00,3240.00
58.00,22.00,99.00,3007.00
48.00,66.00,31.00,2483.00
75.00,54.00,30.00,2682.00
55.00,42.00,82.00,3030.00
20.00,74.00,24.00,2060.00
98.00,47.00,29.00,2907.00
80.00,34.00,92.00,3456.00
48.00,33.00,96.00,2994.00
60.00,94.00,30.00,3162.00
62.00,47.00,36.00,2450.00
46.00,63.00,70.00,3060.00
66.00,97.00,62.00,3856.00
89.00,86.00,46.00,3754.00
34.00,68.00,21.00,2125.00
79.00,72.00,59.00,3563.00
63.00,23.00,93.00,3003.00
81.00,29.00,45.00,2583.00
95.00,93.00,77.00,4503.00
84.00,85.00,70.00,4064.00
82.00,37.00,86.00,3440.00
29.00,51.00,21.00,1739.00
23.00,40.00,82.00,2482.00
42.00,33.00,73.00,2507.00
29.00,38.00,55.00,2083.00
42.00,28.00,94.00,2774.00
89.00,21.00,20.00,2142.00
88.00,67.00,65.00,3719.00
62.00,52.00,72.00,3152.00
81.00,42.00,71.00,3259.00
88.00,58.00,72.00,3676.00
42.00,42.00,99.00,3111.00
23.00,60.00,63.00,2519.00
89.00,87.00,76.00,4282.00
97.00,75.00,80.00,4262.00
44.00,82.00,33.00,2741.00
70.00,45.00,82.00,3324.00
42.00,26.00,68.00,2296.00
21.00,46.00,44.00,1912.00
53.00,57.00,86.00,3336.00
70.00,28.00,55.00,2559.00
68.00,82.00,48.00,3380.00
56.00,66.00,68.00,3240.00
69.00,94.00,50.00,3646.00
30.00,22.00,83.00,2287.00
78.00,84.00,74.00,4018.00
34.00,79.00,93.00,3547.00
58.00,50.00,76.00,3120.00
75.00,27.00,35.00,2281.00
28.00,46.00,64.00,2364.00
80.00,52.00,35.00,2811.00
98.00,63.00,73.00,3943.00
42.00,34.00,54.00,2202.00
26.00,59.00,98.00,3144.00
97.00,83.00,72.00,4270.00
100.00,56.00,56.00,3560.00
23.00,49.00,24.00,1658.00
55.00,93.00,65.00,3659.00
48.00,54.00,55.00,2675.00
72.00,72.00,74.00,3706.00
29.00,64.00,47.00,2415.00
53.00,93.00,50.00,3372.00
37.00,22.00,60.00,2008.00
20.00,45.00,70.00,2320.00
86.00,27.00,87.00,3341.00
52.00,78.00,96.00,3868.00
40.00,40.00,32.00,1904.00
29.00,24.00,36.00,1508.00
71.00,35.00,89.00,3279.00
79.00,82.00,53.00,3641.00
64.00,39.00,80.00,3086.00
71.00,46.00,51.00,2831.00
38.00,77.00,48.00,2810.00
81.00,24.00,95.00,3343.00
34.00,26.00,57.00,1981.00
28.00,30.00,30.00,1498.00
76.00,50.00,82.00,3510.00
95.00,21.00,87.00,3377.00
92.00,71.00,38.00,3396.00
24.00,89.00,57.00,2955.00
50.00,78.00,81.00,3581.00
59.00,54.00,73.00,3157.00
91.00,36.00,64.00,3192.00
34.00,58.00,95.00,3203.00
49.00,56.00,35.00,2387.00
33.00,50.00,79.00,2771.00
83.00,81.00,32.00,3330.00
79.00,77.00,27.00,3109.00
95.00,55.00,23.00,2901.00
44.00,22.00,80.00,2460.00
62.00,93.00,89.00,4179.00
33.00,74.00,42.00,2574.00
80.00,49.00,84.00,3590.00
45.00,83.00,86.00,3676.00
71.00,61.00,67.00,3373.00
67.00,89.00,23.00,3065.00
99.00,39.00,64.00,3374.00
74.00,90.00,82.00,4198.00
38.00,99.00,20.00,2730.00
73.00,100.00,97.00,4617.00
59.00,51.00,88.00,3358.00
79.00,38.00,39.00,2611.00
98.00,24.00,54.00,2918.00
24.00,37.00,68.00,2206.00
69.00,71.00,58.00,3368.00
57.00,23.00,75.00,2601.00
88.00,71.00,51.00,3553.00
87.00,63.00,64.00,3614.00
21.00,32.00,71.00,2119.00
84.00,28.00,49.00,2681.00
76.00,85.00,60.00,3766.00
65.00,61.00,40.00,2818.00
89.00,36.00,43.00,2803.00
31.00,60.00,85.00,3021.00
23.00,46.00,24.00,1604.00
57.00,91.00,86.00,4012.00
49.00,88.00,49.00,3201.00
44.00,45.00,49.00,2347.00
84.00,34.00,73.00,3197.00
65.00,79.00,98.00,4128.00
26.00,42.00,75.00,2447.00
95.00,34.00,34.00,2710.00
85.00,44.00,80.00,3512.00
56.00,26.00,88.00,2860.00
64.00,22.00,89.00,2933.00
65.00,40.00,100.00,3460.00
26.00,57.00,85.00,2887.00
56.00,81.00,64.00,3442.00
80.00,28.00,98.00,3450.00
86.00,62.00,92.00,4056.00
87.00,81.00,59.00,3853.00
78.00,78.00,38.00,3298.00
73.00,91.00,74.00,4064.00
44.00,35.00,75.00,2609.00
25.00,74.00,36.00,2344.00
71.00,20.00,83.00,2907.00
82.00,80.00,24.00,3160.00
77.00,93.00,88.00,4402.00
95.00,24.00,59.00,2955.00
46.00,40.00,60.00,2476.00
59.00,91.00,70.00,3772.00
77.00,37.00,47.00,2697.00
79.00,48.00,91.00,3675.00
91.00,83.00,35.00,3545.00
68.00,90.00,28.00,3184.00
47.00,64.00,97.00,3553.00
57.00,82.00,35.00,2983.00
21.00,51.00,21.00,1611.00
60.00,48.00,30.00,2334.00
98.00,75.00,33.00,3479.00
65.00,66.00,100.00,3928.00
83.00,34.00,82.00,3334.00
86.00,72.00,75.00,3947.00
68.00,27.00,23.00,1965.00
58.00,58.00,81.00,3349.00
76.00,43.00,94.00,3588.00
34.00,92.00,29.00,2693.00
68.00,47.00,45.00,2699.00
86.00,75.00,91.00,4273.00
76.00,43.00,69.00,3163.00
28.00,55.00,49.00,2271.00
29.00,24.00,33.00,1457.00
33.00,56.00,44.00,2284.00
51.00,46.00,92.00,3208.00
87.00,40.00,86.00,3574.00
21.00,74.00,52.00,2552.00
48.00,24.00,92.00,2764.00
63.00,63.00,32.00,2686.00
31.00,53.00,96.00,3082.00
23.00,31.00,100.00,2626.00
28.00,51.00,31.00,1893.00
66.00,35.00,73.00,2927.00
72.00,92.00,92.00,4372.00
38.00,49.00,79.00,2833.00
24.00,65.00,54.00,2472.00
59.00,37.00,98.00,3276.00
33.00,76.00,90.00,3426.00
73.00,45.00,79.00,3321.00
46.00,83.00,34.00,2808.00
44.00,39.00,43.00,2137.00
86.00,95.00,80.00,4446.00
29.00,86.00,94.00,3610.00
62.00,30.00,20.00,1872.00
68.00,59.00,45.00,2915.00
96.00,44.00,84.00,3756.00
44.00,91.00,73.00,3583.00
57.00,92.00,47.00,3367.00
68.00,62.00,98.00,3870.00
29.00,84.00,73.00,3217.00
33.00,76.00,28.00,2372.00
38.00,24.00,79.00,2383.00
90.00,29.00,61.00,2999.00
86.00,63.00,40.00,3190.00
34.00,41.00,30.00,1792.00
58.00,75.00,82.00,3672.00
89.00,76.00,42.00,3506.00
72.00,99.00,62.00,3988.00
67.00,41.00,84.00,3238.00
56.00,63.00,89.00,3543.00
58.00,38.00,45.00,2377.00
39.00,58.00,34.00,2246.00
90.00,23.00,89.00,3367.00
63.00,28.00,63.00,2583.00
94.00,32.00,35.00,2675.00
83.00,22.00,79.00,3067.00
83.00,89.00,62.00,3984.00
31.00,74.00,76.00,3120.00
30.00,54.00,36.00,2064.00
84.00,21.00,56.00,2674.00
82.00,97.00,72.00,4282.00
37.00,37.00,42.00,1972.00
47.00,41.00,44.00,2238.00
44.00,85.00,95.00,3849.00
46.00,51.00,72.00,2878.00
41.00,61.00,83.00,3165.00
63.00,89.00,41.00,3307.00
73.00,53.00,53.00,3023.00
37.00,85.00,56.00,3074.00
76.00,83.00,55.00,3645.00
58.00,69.00,53.00,3071.00
71.00,38.00,66.00,2942.00
67.00,71.00,99.00,4033.00
37.00,38.00,79.00,2619.00
53.00,52.00,38.00,2430.00
32.00,48.00,24.00,1784.00
39.00,84.00,99.00,3819.00
87.00,48.00,27.00,2715.00
60.00,58.00,20.00,2344.00
45.00,25.00,99.00,2853.00
72.00,75.00,51.00,3369.00
89.00,79.00,40.00,3526.00
89.00,75.00,27.00,3233.00
69.00,26.00,88.00,3068.00
59.00,83.00,28.00,2914.00
25.00,50.00,23.00,1691.00
78.00,66.00,38.00,3082.00
77.00,56.00,71.00,3447.00
69.00,56.00,71.00,3319.00
44.00,56.00,83.00,3123.00
89.00,73.00,68.00,3894.00
25.00,97.00,72.00,3370.00
50.00,44.00,66.00,2714.00
43.00,100.00,87.00,3967.00
76.00,53.00,85.00,3615.00
69.00,66.00,22.00,2666.00
79.00,60.00,60.00,3364.00
23.00,87.00,63.00,3005.00
67.00,54.00,30.00,2554.00
83.00,67.00,36.00,3146.00
74.00,91.00,92.00,4386.00
79.00,65.00,43.00,3165.00
31.00,93.00,92.00,3734.00
24.00,96.00,65.00,3217.00
95.00,73.00,83.00,4245.00
47.00,91.00,86.00,3852.00
90.00,99.00,96.00,4854.00
40.00,46.00,78.00,2794.00
85.00,51.00,88.00,3774.00
47.00,66.00,95.00,3555.00
59.00,95.00,90.00,4184.00
58.00,65.00,34.00,2676.00
66.00,52.00,87.00,3471.00
100.00,23.00,59.00,3017.00
56.00,64.00,83.00,3459.00
71.00,20.00,65.00,2601.00
48.00,89.00,90.00,3900.00
30.00,41.00,36.00,1830.00
29.00,95.00,61.00,3211.00
64.00,45.00,84.00,3262.00
41.00,76.00,57.00,2993.00
94.00,87.00,79.00,4413.00
86.00,73.00,63.00,3761.00
24.00,73.00,98.00,3364.00
74.00,43.00,26.00,2400.00
46.00,30.00,78.00,2602.00
60.00,24.00,72.00,2616.00
88.00,79.00,56.00,3782.00
84.00,77.00,50.00,3580.00
38.00,46.00,53.00,2337.00
30.00,31.00,71.00,2245.00
98.00,53.00,82.00,3916.00
85.00,21.00,53.00,2639.00
69.00,43.00,55.00,2813.00
21.00,63.00,46.00,2252.00
37.00,71.00,94.00,3468.00
62.00,72.00,58.00,3274.00
39.00,71.00,51.00,2769.00
55.00,99.00,26.00,3104.00
55.00,95.00,32.00,3134.00
98.00,73.00,65.00,3987.00
41.00,95.00,62.00,3420.00
37.00,56.00,93.00,3181.00
25.00,42.00,36.00,1768.00
89.00,90.00,82.00,4438.00
50.00,25.00,22.00,1624.00
91.00,54.00,51.00,3295.00
65.00,34.00,28.00,2128.00
92.00,40.00,78.00,3518.00
29.00,86.00,91.00,3559.00
94.00,47.00,56.00,3302.00
25.00,36.00,28.00,1524.00
77.00,95.00,95.00,4557.00
65.00,88.00,97.00,4273.00
38.00,45.00,77.00,2727.00
43.00,47.00,77.00,2843.00
57.00,56.00,38.00,2566.00
70.00,31.00,26.00,2120.00
21.00,36.00,41.00,1681.00
83.00,66.00,35.00,3111.00
69.00,49.00,63.00,3057.00
94.00,90.00,60.00,4144.00
74.00,83.00,69.00,3851.00
96.00,100.00,40.00,4016.00
55.00,38.00,55.00,2499.00
48.00,80.00,21.00,2565.00
34.00,25.00,99.00,2677.00
88.00,30.00,88.00,3444.00
90.00,69.00,66.00,3804.00
33.00,63.00,70.00,2852.00
97.00,44.00,40.00,3024.00
97.00,94.00,86.00,4706.00
94.00,79.00,35.00,3521.00
21.00,67.00,83.00,2953.00
73.00,68.00,76.00,3684.00
60.00,62.00,92.00,3640.00
90.00,42.00,49.00,3029.00
39.00,63.00,61.00,2795.00
75.00,73.00,71.00,3721.00
38.00,59.00,49.00,2503.00
80.00,47.00,60.00,3146.00
76.00,69.00,99.00,4141.00
53.00,40.00,67.00,2707.00
99.00,82.00,57.00,4029.00
89.00,75.00,24.00,3182.00
60.00,69.00,76.00,3494.00
84.00,61.00,98.00,4108.00
98.00,28.00,67.00,3211.00
39.00,92.00,36.00,2892.00
26.00,26.00,70.00,2074.00
66.00,91.00,37.00,3323.00
68.00,37.00,80.00,3114.00
79.00,93.00,36.00,3550.00
72.00,22.00,49.00,2381.00
98.00,46.00,94.00,3994.00
48.00,37.00,42.00,2148.00
58.00,25.00,68.00,2534.00
45.00,23.00,71.00,2341.00
61.00,50.00,88.00,3372.00
64.00,70.00,91.00,3831.00
28.00,92.00,33.00,2665.00
32.00,21.00,29.00,1383.00
77.00,98.00,82.00,4390.00
38.00,74.00,97.00,3589.00
78.00,42.00,42.00,2718.00
98.00,30.00,49.00,2941.00
77.00,32.00,67.00,2947.00
68.00,98.00,94.00,4450.00
37.00,73.00,98.00,3572.00
84.00,83.00,47.00,3637.00
97.00,73.00,93.00,4447.00
98.00,52.00,62.00,3558.00
72.00,91.00,25.00,3215.00
27.00,20.00,57.00,1761.00
31.00,21.00,87.00,2353.00
48.00,42.00,98.00,3190.00
91.00,70.00,38.00,3362.00
82.00,91.00,60.00,3970.00
70.00,37.00,99.00,3469.00
62.00,86.00,47.00,3339.00
96.00,79.00,60.00,3978.00
46.00,91.00,98.00,4040.00
84.00,97.00,68.00,4246.00
48.00,98.00,41.00,3229.00
60.00,83.00,38.00,3100.00
54.00,44.00,59.00,2659.00
31.00,20.00,86.00,2318.00
51.00,85.00,96.00,3978.00
35.00,20.00,63.00,1991.00
22.00,75.00,96.00,3334.00
63.00,75.00,37.00,2987.00
58.00,87.00,86.00,3956.00
26.00,43.00,94.00,2788.00
52.00,71.00,91.00,3657.00
87.00,44.00,67.00,3323.00
36.00,73.00,77.00,3199.00
62.00,69.00,46.00,3016.00
52.00,88.00,83.00,3827.00
46.00,90.00,20.00,2696.00
70.00,40.00,38.00,2486.00
65.00,94.00,67.00,3871.00
88.00,96.00,28.00,3612.00
61.00,37.00,56.00,2594.00
59.00,81.00,89.00,3915.00
83.00,81.00,48.00,3602.00
66.00,48.00,21.00,2277.00
47.00,37.00,59.00,2421.00
95.00,81.00,23.00,3369.00
58.00,22.00,56.00,2276.00
75.00,33.00,61.00,2831.00
84.00,71.00,99.00,4305.00
65.00,33.00,58.00,2620.00
38.00,22.00,36.00,1616.00
21.00,54.00,43.00,2039.00
84.00,84.00,100.00,4556.00
77.00,71.00,84.00,3938.00
98.00,73.00,40.00,3562.00
78.00,59.00,20.00,2650.00
75.00,50.00,84.00,3528.00
100.00,94.00,96.00,4924.00
64.00,21.00,73.00,2643.00
28.00,27.00,35.00,1529.00
24.00,86.00,69.00,3105.00
29.00,81.00,77.00,3231.00
80.00,59.00,80.00,3702.00
68.00,100.00,38.00,3534.00
64.00,86.00,88.00,4068.00
84.00,29.00,35.00,2461.00
79.00,43.00,43.00,2769.00
86.00,91.00,39.00,3677.00
64.00,83.00,28.00,2994.00
55.00,52.00,81.00,3193.00
80.00,99.00,51.00,3929.00
69.00,71.00,80.00,3742.00
51.00,85.00,46.00,3128.00
26.00,59.00,21.00,1835.00
48.00,36.00,94.00,3014.00
53.00,92.00,30.00,3014.00
25.00,81.00,31.00,2385.00
48.00,49.00,51.00,2517.00
81.00,49.00,49.00,3011.00
27.00,40.00,53.00,2053.00
57.00,83.00,54.00,3324.00
29.00,41.00,43.00,1933.00
89.00,57.00,56.00,3402.00
58.00,57.00,20.00,2294.00
69.00,55.00,86.00,3556.00
20.00,57.00,61.00,2383.00
64.00,33.00,51.00,2485.00
30.00,80.00,66.00,3042.00
70.00,86.00,97.00,4317.00
24.00,34.00,69.00,2169.00
70.00,30.00,37.00,2289.00
94.00,77.00,74.00,4148.00
70.00,100.00,65.00,4025.00
84.00,52.00,52.00,3164.00
93.00,77.00,84.00,4302.00
90.00,34.00,87.00,3531.00
74.00,29.00,40.00,2386.00
29.00,43.00,49.00,2071.00
33.00,42.00,68.00,2440.00
38.00,72.00,54.00,2822.00
49.00,92.00,33.00,3001.00
43.00,31.00,28.00,1722.00
81.00,41.00,87.00,3513.00
48.00,42.00,65.00,2629.00
92.00,46.00,58.00,3286.00
29.00,84.00,94.00,3574.00
37.00,63.00,28.00,2202.00
44.00,72.00,68.00,3156.00
29.00,51.00,31.00,1909.00
27.00,94.00,89.00,3637.00
38.00,47.00,29.00,1947.00
85.00,86.00,94.00,4506.00
25.00,66.00,34.00,2166.00
67.00,88.00,51.00,3523.00
30.00,92.00,51.00,3003.00
20.00,46.00,37.00,1777.00
91.00,82.00,69.00,4105.00
57.00,54.00,40.00,2564.00
61.00,42.00,61.00,2769.00
27.00,68.00,20.00,1996.00
28.00,92.00,29.00,2597.00
53.00,45.00,30.00,2168.00
20.00,43.00,50.00,1944.00
83.00,31.00,31.00,2413.00
20.00,27.00,34.00,1384.00
55.00,76.00,45.00,3013.00
28.00,58.00,68.00,2648.00
85.00,73.00,57.00,3643.00
46.00,45.00,84.00,2974.00
65.00,44.00,39.00,2495.00
50.00,58.00,43.00,2575.00
50.00,94.00,37.00,3121.00
40.00,50.00,69.00,2713.00
45.00,30.00,97.00,2909.00
87.00,100.00,74.00,4450.00
100.00,33.00,67.00,3333.00
35.00,78.00,51.00,2831.00
90.00,63.00,75.00,3849.00
61.00,49.00,61.00,2895.00
73.00,60.00,44.00,2996.00
34.00,83.00,65.00,3143.00
59.00,51.00,56.00,2814.00
41.00,90.00,88.00,3772.00
68.00,92.00,59.00,3747.00
69.00,44.00,89.00,3409.00
89.00,64.00,31.00,3103.00
61.00,98.00,98.00,4406.00
58.00,21.00,74.00,2564.00
59.00,55.00,39.00,2597.00
44.00,46.00,48.00,2348.00
44.00,99.00,28.00,2962.00
84.00,65.00,53.00,3415.00
24.00,97.00,86.00,3592.00
26.00,85.00,38.00,2592.00
51.00,62.00,81.00,3309.00
96.00,68.00,55.00,3695.00
97.00,73.00,100.00,4566.00
65.00,88.00,75.00,3899.00
81.00,94.00,59.00,3991.00
93.00,78.00,83.00,4303.00
75.00,56.00,33.00,2769.00
45.00,22.00,66.00,2238.00
39.00,46.00,38.00,2098.00
65.00,27.00,26.00,1968.00
66.00,94.00,49.00,3581.00
41.00,94.00,23.00,2739.00
91.00,67.00,60.00,3682.00
47.00,97.00,66.00,3620.00
28.00,25.00,84.00,2326.00
88.00,38.00,94.00,3690.00
94.00,45.00,92.00,3878.00
48.00,88.00,61.00,3389.00
28.00,39.00,67.00,2289.00
26.00,43.00,47.00,1989.00
49.00,91.00,46.00,3204.00
87.00,42.00,85.00,3593.00
80.00,46.00,34.00,2686.00
20.00,61.00,43.00,2149.00
78.00,70.00,56.00,3460.00
90.00,44.00,93.00,3813.00
92.00,78.00,34.00,3454.00
78.00,50.00,62.00,3202.00
73.00,40.00,82.00,3282.00
51.00,83.00,42.00,3024.00
50.00,25.00,97.00,2899.00
62.00,71.00,91.00,3817.00
90.00,46.00,88.00,3764.00
23.00,29.00,54.00,1808.00
68.00,62.00,56.00,3156.00
75.00,76.00,74.00,3826.00
56.00,86.00,27.00,2903.00
65.00,34.00,44.00,2400.00
72.00,86.00,90.00,4230.00
98.00,37.00,60.00,3254.00
71.00,47.00,90.00,3512.00
69.00,55.00,24.00,2502.00
20.00,49.00,100.00,2902.00
47.00,28.00,82.00,2650.00
60.00,44.00,95.00,3367.00
90.00,39.00,73.00,3383.00
53.00,39.00,75.00,2825.00
31.00,51.00,95.00,3029.00
55.00,71.00,34.00,2736.00
72.00,48.00,81.00,3393.00
80.00,48.00,20.00,2484.00
22.00,100.00,28.00,2628.00
86.00,87.00,93.00,4523.00
39.00,68.00,56.00,2800.00
70.00,30.00,61.00,2697.00
98.00,100.00,60.00,4388.00
36.00,29.00,36.00,1710.00
77.00,38.00,79.00,3259.00
75.00,85.00,79.00,4073.00
36.00,36.00,35.00,1819.00
56.00,86.00,30.00,2954.00
65.00,21.00,82.00,2812.00
60.00,32.00,25.00,1961.00
60.00,67.00,24.00,2574.00
47.00,88.00,30.00,2846.00
24.00,71.00,71.00,2869.00
38.00,96.00,40.00,3016.00
99.00,33.00,51.00,3045.00
68.00,33.00,97.00,3331.00
82.00,48.00,55.00,3111.00
91.00,24.00,85.00,3333.00
83.00,98.00,72.00,4316.00
90.00,77.00,37.00,3455.00
88.00,53.00,46.00,3144.00
39.00,85.00,29.00,2647.00
64.00,71.00,89.00,3815.00
68.00,21.00,99.00,3149.00
39.00,88.00,50.00,3058.00
40.00,41.00,21.00,1735.00
59.00,61.00,33.00,2603.00
21.00,98.00,67.00,3239.00
71.00,58.00,88.00,3676.00
49.00,26.00,97.00,2901.00
85.00,76.00,37.00,3357.00
63.00,20.00,77.00,2677.00
84.00,85.00,79.00,4217.00
99.00,100.00,34.00,3962.00
99.00,20.00,100.00,3644.00
57.00,59.00,33.00,2535.00
97.00,42.00,83.00,3719.00
67.00,100.00,71.00,4079.00
59.00,48.00,37.00,2437.00
81.00,98.00,68.00,4216.00
76.00,36.00,97.00,3513.00
27.00,81.00,83.00,3301.00
65.00,92.00,81.00,4073.00
46.00,65.00,30.00,2416.00
35.00,44.00,47.00,2151.00
70.00,52.00,92.00,3620.00
50.00,57.00,76.00,3118.00
62.00,90.00,53.00,3513.00
31.00,85.00,71.00,3233.00
72.00,87.00,27.00,3177.00
31.00,82.00,91.00,3519.00
97.00,48.00,45.00,3181.00
49.00,46.00,57.00,2581.00
98.00,61.00,87.00,4145.00
89.00,75.00,34.00,3352.00
82.00,22.00,84.00,3136.00
80.00,40.00,61.00,3037.00
58.00,92.00,61.00,3621.00
48.00,48.00,87.00,3111.00
58.00,48.00,74.00,3050.00
45.00,54.00,90.00,3222.00
91.00,53.00,55.00,3345.00
92.00,51.00,28.00,2866.00
27.00,42.00,24.00,1596.00
84.00,88.00,48.00,3744.00
84.00,55.00,50.00,3184.00
44.00,25.00,82.00,2548.00
78.00,48.00,32.00,2656.00
31.00,41.00,53.00,2135.00
37.00,35.00,91.00,2769.00
58.00,76.00,48.00,3112.00
26.00,48.00,40.00,1960.00
55.00,32.00,24.00,1864.00
70.00,66.00,68.00,3464.00
35.00,99.00,69.00,3515.00
52.00,90.00,42.00,3166.00
29.00,29.00,89.00,2499.00
81.00,52.00,83.00,3643.00
50.00,63.00,85.00,3379.00
90.00,92.00,97.00,4745.00
63.00,70.00,72.00,3492.00
66.00,65.00,88.00,3722.00
57.00,55.00,95.00,3517.00
83.00,95.00,70.00,4228.00
71.00,38.00,42.00,2534.00
73.00,51.00,93.00,3667.00
41.00,30.00,52.00,2080.00
52.00,50.00,100.00,3432.00
27.00,86.00,72.00,3204.00
50.00,46.00,27.00,2087.00
26.00,55.00,49.00,2239.00
20.00,32.00,68.00,2052.00
69.00,88.00,38.00,3334.00
44.00,26.00,56.00,2124.00
85.00,82.00,56.00,3788.00
48.00,47.00,53.00,2515.00
100.00,46.00,44.00,3176.00
61.00,88.00,96.00,4192.00
23.00,57.00,99.00,3077.00
43.00,90.00,99.00,3991.00
84.00,91.00,24.00,3390.00
100.00,44.00,23.00,2783.00
56.00,62.00,84.00,3440.00
88.00,27.00,59.00,2897.00
24.00,86.00,82.00,3326.00
87.00,21.00,38.00,2416.00
42.00,38.00,85.00,2801.00
26.00,45.00,22.00,1600.00
40.00,22.00,32.00,1580.00
77.00,69.00,54.00,3392.00
62.00,21.00,85.00,2815.00
49.00,92.00,82.00,3834.00
84.00,66.00,72.00,3756.00
41.00,77.00,87.00,3521.00
77.00,37.00,71.00,3105.00
88.00,72.00,72.00,3928.00
34.00,79.00,57.00,2935.00
40.00,20.00,61.00,2037.00
27.00,21.00,50.00,1660.00
25.00,75.00,39.00,2413.00
72.00,33.00,40.00,2426.00
36.00,23.00,22.00,1364.00
23.00,42.00,54.00,2042.00
67.00,93.00,48.00,3562.00
68.00,92.00,33.00,3305.00
21.00,90.00,94.00,3554.00
98.00,52.00,66.00,3626.00
38.00,77.00,43.00,2725.00
98.00,100.00,55.00,4303.00
66.00,56.00,66.00,3186.00
72.00,36.00,33.00,2361.00
91.00,27.00,43.00,2673.00
91.00,30.00,81.00,3373.00
36.00,68.00,72.00,3024.00
74.00,24.00,86.00,3078.00
41.00,49.00,24.00,1946.00
68.00,20.00,84.00,2876.00
92.00,63.00,88.00,4102.00
50.00,99.00,21.00,2939.00
25.00,96.00,86.00,3590.00
49.00,34.00,65.00,2501.00
45.00,74.00,51.00,2919.00
81.00,49.00,76.00,3470.00
40.00,91.00,28.00,2754.00
91.00,90.00,84.00,4504.00
43.00,75.00,26.00,2480.00
88.00,87.00,43.00,3705.00
28.00,47.00,26.00,1736.00
41.00,25.00,38.00,1752.00
76.00,98.00,55.00,3915.00
87.00,91.00,22.00,3404.00
68.00,100.00,54.00,3806.00
41.00,45.00,68.00,2622.00
58.00,74.00,69.00,3433.00
75.00,90.00,78.00,4146.00
38.00,34.00,41.00,1917.00
82.00,65.00,20.00,2822.00
86.00,40.00,22.00,2470.00
46.00,92.00,86.00,3854.00
88.00,85.00,44.00,3686.00
89.00,47.00,68.00,3426.00
87.00,59.00,29.00,2947.00
76.00,38.00,74.00,3158.00
56.00,99.00,70.00,3868.00
96.00,63.00,89.00,4183.00
69.00,49.00,73.00,3227.00
94.00,87.00,31.00,3597.00
27.00,70.00,94.00,3290.00
83.00,43.00,83.00,3513.00
96.00,42.00,55.00,3227.00
76.00,92.00,43.00,3603.00
52.00,48.00,100.00,3396.00
94.00,86.00,62.00,4106.00
61.00,93.00,85.00,4095.00
24.00,26.00,54.00,1770.00
92.00,46.00,46.00,3082.00
72.00,73.00,93.00,4047.00
29.00,84.00,87.00,3455.00
68.00,62.00,38.00,2850.00
65.00,26.00,25.00,1933.00
25.00,74.00,89.00,3245.00
39.00,51.00,38.00,2188.00
26.00,94.00,65.00,3213.00
54.00,41.00,91.00,3149.00
47.00,56.00,94.00,3358.00
21.00,39.00,82.00,2432.00
66.00,72.00,74.00,3610.00
79.00,57.00,77.00,3599.00
37.00,23.00,97.00,2655.00
90.00,81.00,27.00,3357.00
51.00,23.00,77.00,2539.00
58.00,37.00,23.00,1985.00
